Manager,Date,Agent Group,Agent Name,Interaction Type,Accepted,Rejected,Short,Engage Time,Hold Time,Wrap Time,Handle Time,Handle Time Minutes,Avg Engage Time,Avg Hold Time,Avg Wrap Time,Avg Handle Time,Engage Time %
Manager3,7/22/2019,Queue2,Agent27,Outbound,5,0,0,00:37:34,00:15:05,00:05:05,01:04:16,64,00:07:31,00:03:46,00:01:01,00:12:51,1.74%
Manager3,7/22/2019,Queue2,Agent28,Inbound,122,0,0,11:57:46,07:07:37,01:55:24,21:11:51,1272,00:05:53,00:03:49,00:00:58,00:10:15,26.50%
Manager3,7/22/2019,Queue2,Agent28,Internal,1,0,0,00:03:26,00:19:27,00:01:01,00:23:54,24,00:03:26,00:19:27,00:01:01,00:23:54,0.13%
Manager3,7/22/2019,Queue2,Agent28,Outbound,11,0,0,01:21:13,01:07:43,00:09:58,02:52:55,173,00:07:23,00:06:09,00:01:00,00:13:18,3.00%
Manager3,7/22/2019,Queue2,Agent29,Inbound,134,0,0,07:41:21,08:00:05,02:11:15,18:02:02,1082,00:03:27,00:04:15,00:01:00,00:08:01,17.94%
Manager3,7/22/2019,Queue2,Agent29,Internal,6,0,0,00:15:45,00:04:28,00:06:01,00:26:14,26,00:02:38,00:01:07,00:01:00,00:04:22,0.61%
Manager3,7/22/2019,Queue2,Agent29,Outbound,12,0,0,01:01:44,00:38:08,00:11:06,02:02:06,122,00:05:09,00:05:27,00:01:01,00:08:43,2.40%
Manager3,7/22/2019,Queue2,Agent30,Inbound,34,1,0,04:18:43,01:06:22,00:32:53,06:09:31,370,00:07:37,00:02:13,00:00:58,00:10:52,10.19%
Manager3,7/22/2019,Queue2,Agent30,Internal,4,0,0,00:11:33,00:00:00,00:02:48,00:14:21,14,00:02:53,00:00:00,00:00:56,00:03:35,0.45%
Manager3,7/22/2019,Queue2,Agent30,Outbound,1,0,0,00:00:56,00:00:00,00:01:00,00:01:56,2,00:00:56,00:00:00,00:01:00,00:01:56,0.04%
Manager4,7/22/2019,Queue2,Agent31,Inbound,6,0,0,01:00:46,00:14:34,00:04:38,01:19:58,80,00:10:08,00:04:51,00:00:46,00:13:20,11.81%
Manager4,7/22/2019,Queue2,Agent31,Outbound,7,0,0,00:16:18,00:03:23,00:02:00,00:21:41,22,00:02:20,00:03:23,00:00:20,00:03:06,3.17%
Manager4,7/22/2019,Queue2,Agent32,Inbound,98,0,0,19:12:11,02:29:24,01:34:13,23:30:02,1410,00:11:45,00:03:44,00:01:00,00:14:15,42.55%
Manager4,7/22/2019,Queue2,Agent32,Internal,2,0,0,00:18:26,00:00:00,00:02:01,00:20:27,20,00:09:13,00:00:00,00:01:01,00:10:14,0.68%
Manager4,7/22/2019,Queue2,Agent32,Outbound,10,0,0,01:35:59,00:02:57,00:10:08,01:57:31,118,00:09:36,00:01:29,00:01:01,00:11:45,3.54%
Manager4,7/22/2019,Queue2,Agent33,Inbound,117,0,0,07:28:02,05:04:33,01:48:12,14:43:15,883,00:03:50,00:03:10,00:00:58,00:07:18,21.62%
Manager4,7/22/2019,Queue2,Agent33,Internal,6,0,0,00:14:01,00:00:00,00:05:02,00:19:03,19,00:02:20,00:00:00,00:01:00,00:03:11,0.68%
Manager4,7/22/2019,Queue2,Agent33,Outbound,5,0,0,00:22:31,00:11:33,00:04:17,00:44:47,45,00:04:30,00:02:53,00:00:51,00:07:28,1.09%
Manager4,7/22/2019,Queue2,Agent34,Inbound,149,1,0,10:04:02,06:04:25,02:24:54,18:56:29,1136,00:04:03,00:04:06,00:01:00,00:07:26,22.74%
Manager4,7/22/2019,Queue2,Agent34,Internal,4,0,0,00:08:27,00:00:12,00:04:02,00:12:41,13,00:02:07,00:00:12,00:01:01,00:03:10,0.32%
Manager4,7/22/2019,Queue2,Agent34,Outbound,8,0,1,00:42:32,00:14:25,00:07:02,01:16:50,77,00:05:19,00:02:53,00:01:00,00:07:41,1.60%
Manager4,7/22/2019,Queue2,Agent36,Inbound,77,0,1,08:43:32,02:10:14,01:15:50,12:33:11,753,00:06:48,00:02:46,00:00:59,00:09:32,19.76%
Manager4,7/22/2019,Queue2,Agent36,Internal,16,0,2,00:22:00,00:04:17,00:16:06,00:42:23,42,00:01:23,00:01:04,00:01:00,00:02:39,0.83%
Manager4,7/22/2019,Queue2,Agent36,Outbound,19,0,0,03:52:46,00:27:48,00:18:28,04:57:49,298,00:12:15,00:02:08,00:00:58,00:14:53,8.79%
Manager4,7/22/2019,Queue2,Agent37,Inbound,126,0,9,15:41:15,01:34:32,02:04:31,19:47:10,1187,00:07:28,00:01:49,00:00:59,00:09:16,35.36%
Manager4,7/22/2019,Queue2,Agent37,Internal,4,0,0,00:16:19,00:00:00,00:04:02,00:20:21,20,00:04:05,00:00:00,00:01:01,00:05:05,0.61%
Manager4,7/22/2019,Queue2,Agent37,Outbound,13,0,0,02:10:06,00:19:22,00:33:54,03:20:08,200,00:10:00,00:03:52,00:04:14,00:13:21,4.89%
Manager4,7/22/2019,Queue2,Agent39,Inbound,102,0,0,12:07:54,05:47:34,01:37:47,20:02:01,1202,00:07:08,00:04:46,00:01:00,00:11:40,28.94%
Manager4,7/22/2019,Queue2,Agent39,Internal,2,0,0,00:09:27,00:00:00,00:02:00,00:11:27,11,00:04:44,00:00:00,00:01:00,00:05:44,0.38%
Manager4,7/22/2019,Queue2,Agent39,Outbound,18,0,0,02:39:29,00:49:41,00:14:32,04:13:31,254,00:08:52,00:03:33,00:00:48,00:12:41,6.34%
Manager4,7/22/2019,Queue2,Agent40,Inbound,120,0,0,13:16:29,05:55:55,01:57:58,21:19:06,1279,00:06:38,00:03:27,00:00:59,00:10:40,29.50%
Manager4,7/22/2019,Queue2,Agent40,Internal,4,0,0,00:15:03,00:08:33,00:04:00,00:27:36,28,00:03:46,00:02:08,00:01:00,00:06:54,0.56%
Manager4,7/22/2019,Queue2,Agent40,Outbound,17,0,0,02:41:00,00:23:24,00:14:53,03:39:22,219,00:09:28,00:01:57,00:00:56,00:12:11,5.96%
Manager5,7/22/2019,Queue3,Agent41,Inbound,100,0,0,08:52:24,10:22:56,01:32:33,20:59:56,1260,00:05:19,00:06:29,00:00:59,00:12:21,19.75%
Manager5,7/22/2019,Queue3,Agent41,Internal,6,0,0,00:11:08,00:14:18,00:04:56,00:30:22,30,00:01:51,00:03:35,00:00:49,00:05:04,0.41%
Manager5,7/22/2019,Queue3,Agent41,Outbound,14,0,0,02:15:31,01:40:35,00:13:52,04:23:30,264,00:09:41,00:07:11,00:00:59,00:18:49,5.03%
Manager5,7/22/2019,Queue3,Agent43,Inbound,33,0,1,03:33:28,01:16:26,00:29:27,05:32:32,333,00:06:28,00:03:38,00:00:59,00:09:47,9.29%
Manager5,7/22/2019,Queue3,Agent43,Outbound,5,0,0,00:11:37,00:00:00,00:02:01,00:17:07,17,00:02:19,00:00:00,00:01:01,00:02:51,0.51%
Manager5,7/22/2019,Queue3,Agent44,Inbound,89,0,2,03:57:48,01:27:56,01:25:56,07:02:57,423,00:02:40,00:01:34,00:00:59,00:04:39,11.29%
Manager5,7/22/2019,Queue3,Agent44,Internal,2,0,1,00:03:23,00:00:00,00:02:00,00:05:23,5,00:01:42,00:00:00,00:01:00,00:02:42,0.16%
Manager5,7/22/2019,Queue3,Agent44,Outbound,59,0,1,01:09:03,00:05:33,00:49:20,02:12:23,132,00:01:10,00:01:07,00:00:54,00:02:12,3.28%
Manager5,7/22/2019,Queue3,Agent45,Inbound,102,0,1,09:32:30,07:50:01,01:29:49,19:14:19,1154,00:05:37,00:05:10,00:00:56,00:11:06,21.44%
Manager5,7/22/2019,Queue3,Agent45,Internal,14,0,0,01:32:01,00:27:25,00:10:23,02:09:49,130,00:06:34,00:06:51,00:00:45,00:09:16,3.45%
Manager5,7/22/2019,Queue3,Agent45,Outbound,10,0,0,01:51:25,00:50:29,00:07:40,03:02:40,183,00:11:09,00:06:19,00:00:46,00:16:36,4.17%
Manager5,7/22/2019,Queue3,Agent47,Inbound,107,0,1,10:07:02,02:47:28,01:39:40,14:55:22,895,00:05:40,00:02:26,00:00:58,00:08:13,26.24%
Manager5,7/22/2019,Queue3,Agent47,Internal,3,0,0,00:15:19,00:00:00,00:03:01,00:18:20,18,00:05:06,00:00:00,00:01:00,00:06:07,0.66%
Manager5,7/22/2019,Queue3,Agent47,Outbound,15,0,0,01:39:52,00:02:34,00:14:07,02:10:45,131,00:06:39,00:00:39,00:00:56,00:08:10,4.32%
Manager5,7/22/2019,Queue3,Agent48,Inbound,161,0,0,11:16:24,07:16:20,02:36:38,21:26:08,1286,00:04:12,00:03:25,00:00:59,00:07:53,25.50%
Manager5,7/22/2019,Queue3,Agent48,Internal,5,0,0,00:09:55,00:04:25,00:05:03,00:19:23,19,00:01:59,00:04:25,00:01:01,00:03:53,0.37%
Manager5,7/22/2019,Queue3,Agent48,Outbound,16,0,1,01:12:48,00:30:57,00:15:06,02:16:27,136,00:04:33,00:03:06,00:01:00,00:07:35,2.74%
Manager5,7/22/2019,Queue3,Agent49,Inbound,57,0,0,09:56:53,01:36:54,00:51:15,12:45:27,765,00:10:28,00:02:37,00:00:54,00:12:58,22.13%
Manager5,7/22/2019,Queue3,Agent49,Internal,8,0,0,00:20:06,00:01:29,00:05:14,00:26:49,27,00:02:31,00:01:29,00:00:39,00:03:21,0.75%
Manager5,7/22/2019,Queue3,Agent49,Outbound,32,0,0,07:08:44,00:57:04,00:29:28,09:15:19,555,00:13:24,00:04:05,00:00:55,00:16:50,15.89%
Manager1,7/23/2019,Queue1,Agent2,Inbound,177,0,1,12:37:12,04:52:01,02:51:42,20:48:56,1249,00:04:17,00:01:58,00:01:00,00:06:56,28.28%
Manager1,7/23/2019,Queue1,Agent2,Internal,5,0,0,00:16:45,00:00:00,00:05:04,00:21:49,22,00:03:21,00:00:00,00:01:01,00:04:22,0.63%
Manager1,7/23/2019,Queue1,Agent2,Outbound,14,0,0,01:32:48,00:19:53,00:14:41,02:33:58,154,00:06:38,00:01:59,00:01:03,00:09:03,3.47%
Manager1,7/23/2019,Queue1,Agent8,Inbound,76,1,0,14:07:41,04:20:48,01:13:36,19:53:30,1194,00:11:09,00:03:40,00:00:58,00:15:42,31.63%
Manager1,7/23/2019,Queue1,Agent8,Internal,2,0,0,00:22:18,00:04:58,00:02:01,00:29:17,29,00:11:09,00:04:58,00:01:01,00:14:39,0.83%
Manager1,7/23/2019,Queue1,Agent8,Outbound,12,0,0,02:41:40,00:30:23,00:10:09,03:32:56,213,00:13:28,00:05:04,00:00:51,00:17:45,6.03%
Manager2,7/23/2019,Queue1,Agent12,Inbound,112,0,0,11:12:08,04:39:24,01:49:15,18:10:50,1091,00:06:00,00:02:38,00:01:00,00:09:24,31.29%
Manager2,7/23/2019,Queue1,Agent12,Internal,1,0,0,00:03:22,00:00:00,00:01:00,00:04:22,4,00:03:22,00:00:00,00:01:00,00:04:22,0.16%
Manager2,7/23/2019,Queue1,Agent12,Outbound,8,0,0,01:09:53,00:19:31,00:07:04,01:51:49,112,00:08:44,00:02:47,00:00:53,00:11:11,3.25%
Manager2,7/23/2019,Queue1,Agent13,Inbound,173,0,1,10:13:04,03:27:59,02:51:50,16:50:36,1011,00:03:33,00:01:48,00:01:00,00:05:43,23.05%
Manager2,7/23/2019,Queue1,Agent13,Internal,3,0,0,00:11:25,00:01:00,00:03:01,00:22:37,23,00:03:48,00:01:00,00:01:00,00:05:39,0.43%
Manager2,7/23/2019,Queue1,Agent13,Outbound,22,0,1,02:10:53,00:14:52,00:21:06,03:05:38,186,00:05:57,00:01:04,00:00:58,00:07:26,4.92%
Manager2,7/23/2019,Queue1,Agent16,Inbound,43,0,1,04:20:08,01:33:35,00:42:50,06:54:47,415,00:06:03,00:03:07,00:01:01,00:08:38,16.60%
Manager2,7/23/2019,Queue1,Agent16,Internal,1,0,0,00:09:39,00:01:48,00:01:00,00:13:41,14,00:09:39,00:01:48,00:01:00,00:13:41,0.62%
Manager2,7/23/2019,Queue1,Agent16,Outbound,29,0,0,04:05:02,01:18:49,00:27:30,06:38:35,399,00:08:27,00:03:45,00:00:59,00:11:23,15.63%
Manager3,7/23/2019,Queue2,Agent29,Inbound,140,0,0,07:53:54,08:45:15,02:20:01,19:17:12,1157,00:03:23,00:04:08,00:01:00,00:08:06,18.37%
Manager3,7/23/2019,Queue2,Agent29,Internal,5,0,0,00:27:51,00:08:01,00:05:01,00:41:50,42,00:05:34,00:04:01,00:01:00,00:08:22,1.08%
Manager3,7/23/2019,Queue2,Agent29,Outbound,11,0,0,00:58:25,00:46:10,00:10:55,02:09:27,129,00:05:19,00:05:08,00:01:00,00:09:57,2.26%
Manager3,7/23/2019,Queue2,Agent30,Inbound,41,0,1,03:26:55,01:14:08,00:40:09,05:32:43,333,00:05:03,00:02:07,00:00:59,00:07:44,8.13%
Manager3,7/23/2019,Queue2,Agent30,Internal,3,0,0,00:00:54,00:00:00,00:02:07,00:15:18,15,00:00:18,00:00:00,00:00:42,00:03:50,0.04%
Manager3,7/23/2019,Queue2,Agent30,Outbound,8,0,0,00:23:58,00:08:06,00:08:05,00:50:09,50,00:03:00,00:02:42,00:01:01,00:05:01,0.94%
Manager4,7/23/2019,Queue2,Agent36,Inbound,72,0,0,09:49:30,02:07:48,01:12:40,13:26:30,807,00:08:11,00:02:58,00:01:01,00:11:03,22.31%
Manager4,7/23/2019,Queue2,Agent36,Internal,12,0,0,00:31:27,00:07:03,00:12:04,00:50:34,51,00:02:37,00:02:21,00:01:00,00:04:13,1.19%
Manager4,7/23/2019,Queue2,Agent36,Outbound,23,0,0,03:41:20,00:39:39,00:22:20,05:14:19,314,00:09:37,00:02:29,00:00:58,00:12:34,8.38%
Manager5,7/23/2019,Queue3,Agent45,Inbound,101,0,1,10:20:15,06:46:48,01:29:54,18:51:08,1131,00:06:08,00:04:41,00:00:54,00:10:46,23.01%
Manager5,7/23/2019,Queue3,Agent45,Internal,8,0,0,00:33:31,00:11:48,00:07:04,00:52:23,52,00:04:11,00:03:56,00:01:01,00:06:33,1.24%
Manager5,7/23/2019,Queue3,Agent45,Outbound,17,0,0,02:25:02,00:46:55,00:12:15,04:31:26,271,00:08:32,00:03:37,00:00:43,00:14:17,5.38%
Manager5,7/23/2019,Queue3,Agent47,Inbound,146,0,0,10:37:22,01:57:58,02:17:19,15:18:14,918,00:04:22,00:01:41,00:00:58,00:06:10,29.79%
Manager5,7/23/2019,Queue3,Agent47,Internal,8,0,0,00:26:08,00:00:00,00:06:49,00:32:57,33,00:03:16,00:00:00,00:00:51,00:04:07,1.22%
Manager5,7/23/2019,Queue3,Agent47,Outbound,16,0,1,02:06:58,00:06:51,00:13:57,02:40:12,160,00:07:56,00:01:22,00:00:52,00:10:01,5.93%
Manager5,7/23/2019,Queue3,Agent49,Inbound,66,0,1,12:27:25,01:16:50,00:55:04,14:49:31,890,00:11:19,00:01:52,00:00:54,00:13:29,27.71%
Manager5,7/23/2019,Queue3,Agent49,Internal,4,0,0,00:10:09,00:00:35,00:02:09,00:12:53,13,00:02:32,00:00:35,00:00:32,00:03:13,0.38%
Manager5,7/23/2019,Queue3,Agent49,Outbound,25,0,0,06:28:05,00:10:40,00:22:02,07:19:12,439,00:15:31,00:01:47,00:00:53,00:16:16,14.39%
Manager1,7/4/2019,Queue1,Agent2,Inbound,155,0,0,11:33:56,03:42:23,02:32:43,18:19:16,1099,00:04:29,00:01:43,00:01:00,00:06:55,26.41%
Manager1,7/4/2019,Queue1,Agent2,Internal,8,0,0,00:25:06,00:02:53,00:09:39,00:37:38,38,00:03:08,00:02:53,00:01:12,00:04:42,0.96%
Manager1,7/4/2019,Queue1,Agent2,Outbound,29,0,0,02:29:01,00:26:12,00:27:43,04:11:37,252,00:05:08,00:01:52,00:00:57,00:07:37,5.67%
Manager1,7/4/2019,Queue1,Agent8,Inbound,87,0,1,15:30:48,04:46:48,01:22:21,21:45:18,1305,00:10:42,00:04:06,00:00:59,00:15:00,34.65%
Manager1,7/4/2019,Queue1,Agent8,Internal,3,0,0,00:18:43,00:05:49,00:03:00,00:27:32,28,00:06:14,00:02:55,00:01:00,00:09:11,0.70%
Manager1,7/4/2019,Queue1,Agent8,Outbound,10,0,0,01:59:47,00:20:42,00:09:03,02:43:33,164,00:11:59,00:04:08,00:01:00,00:13:38,4.46%
Manager2,7/4/2019,Queue1,Agent12,Inbound,145,0,0,13:25:24,05:25:40,02:22:20,21:35:53,1296,00:05:33,00:02:31,00:01:00,00:08:53,29.92%
Manager2,7/4/2019,Queue1,Agent12,Internal,7,0,0,00:21:54,00:04:03,00:07:04,00:36:58,37,00:03:08,00:04:03,00:01:01,00:05:17,0.81%
Manager2,7/4/2019,Queue1,Agent12,Outbound,12,0,0,02:52:20,00:22:53,00:11:25,03:57:27,237,00:14:22,00:02:52,00:00:57,00:15:50,6.40%
Manager2,7/4/2019,Queue1,Agent13,Inbound,165,0,0,09:41:03,04:05:13,02:36:44,16:35:15,995,00:03:31,00:02:20,00:00:59,00:06:02,24.92%
Manager2,7/4/2019,Queue1,Agent13,Internal,9,0,0,00:29:16,00:00:40,00:09:04,00:39:00,39,00:03:15,00:00:40,00:01:00,00:04:20,1.26%
Manager2,7/4/2019,Queue1,Agent13,Outbound,15,0,0,01:31:33,00:17:49,00:15:07,02:19:31,140,00:06:06,00:01:37,00:01:00,00:08:12,3.93%
Manager2,7/4/2019,Queue1,Agent16,Inbound,80,0,1,08:06:47,03:06:07,01:20:20,12:58:45,779,00:06:05,00:03:09,00:01:02,00:09:30,18.99%
Manager2,7/4/2019,Queue1,Agent16,Internal,20,0,0,00:46:03,00:02:47,00:20:11,01:09:01,69,00:02:18,00:01:24,00:01:01,00:03:27,1.80%
Manager2,7/4/2019,Queue1,Agent16,Outbound,50,0,0,05:46:15,01:51:14,00:48:07,09:18:39,559,00:06:56,00:03:16,00:01:00,00:10:21,13.51%
Manager3,7/4/2019,Queue2,Agent29,Inbound,146,0,0,08:29:49,08:55:48,02:26:57,20:14:27,1214,00:03:30,00:04:24,00:01:01,00:08:16,19.17%
Manager3,7/4/2019,Queue2,Agent29,Internal,8,0,0,00:22:53,00:10:45,00:08:04,00:41:42,42,00:02:52,00:02:09,00:01:01,00:05:13,0.86%
Manager3,7/4/2019,Queue2,Agent29,Outbound,13,0,0,01:00:52,00:57:22,00:13:07,02:27:53,148,00:04:41,00:05:13,00:01:01,00:09:52,2.29%
Manager3,7/4/2019,Queue2,Agent30,Inbound,44,0,0,04:24:12,00:55:17,00:42:01,06:35:42,396,00:06:00,00:01:44,00:00:57,00:08:25,9.92%
Manager3,7/4/2019,Queue2,Agent30,Internal,2,0,0,00:01:38,00:00:00,00:02:01,00:03:39,4,00:00:49,00:00:00,00:01:01,00:01:50,0.06%
Manager3,7/4/2019,Queue2,Agent30,Outbound,7,0,0,00:29:46,00:00:45,00:04:03,00:34:34,35,00:04:15,00:00:45,00:01:01,00:04:56,1.12%
Manager4,7/4/2019,Queue2,Agent36,Inbound,73,0,1,07:22:33,02:33:29,01:10:39,11:23:48,684,00:06:04,00:03:25,00:00:59,00:09:14,16.90%
Manager4,7/4/2019,Queue2,Agent36,Internal,3,0,0,00:03:20,00:00:00,00:03:01,00:06:21,6,00:01:07,00:00:00,00:01:00,00:02:07,0.13%
Manager4,7/4/2019,Queue2,Agent36,Outbound,32,0,0,07:46:09,00:44:05,00:30:26,09:26:01,566,00:14:34,00:02:19,00:00:59,00:17:09,17.80%
Manager5,7/4/2019,Queue3,Agent45,Inbound,118,0,0,11:23:03,06:37:46,01:44:13,20:14:27,1214,00:05:47,00:03:56,00:00:54,00:10:12,25.87%
Manager5,7/4/2019,Queue3,Agent45,Internal,9,0,0,00:52:00,00:17:46,00:08:13,01:17:59,78,00:05:47,00:04:27,00:00:55,00:08:40,1.97%
Manager5,7/4/2019,Queue3,Agent45,Outbound,20,0,0,02:48:02,01:01:00,00:16:24,04:36:40,277,00:08:24,00:05:05,00:00:52,00:13:50,6.36%
Manager5,7/4/2019,Queue3,Agent47,Inbound,178,0,0,14:43:50,02:35:37,02:43:24,20:36:16,1236,00:04:58,00:02:31,00:00:58,00:06:54,33.17%
Manager5,7/4/2019,Queue3,Agent47,Internal,2,0,0,00:03:06,00:00:00,00:01:26,00:04:32,5,00:01:33,00:00:00,00:00:43,00:02:16,0.12%
Manager5,7/4/2019,Queue3,Agent47,Outbound,24,0,0,02:17:21,00:13:59,00:21:56,03:24:01,204,00:05:43,00:02:00,00:00:57,00:07:33,5.15%
Manager5,7/4/2019,Queue3,Agent49,Inbound,64,0,0,12:31:21,01:01:52,00:53:00,14:43:30,884,00:11:44,00:01:46,00:00:51,00:13:36,27.89%
Manager5,7/4/2019,Queue3,Agent49,Internal,9,0,0,00:32:46,00:00:00,00:02:51,00:35:37,36,00:03:38,00:00:00,00:00:29,00:03:57,1.22%
Manager5,7/4/2019,Queue3,Agent49,Outbound,33,0,0,06:45:53,00:23:19,00:26:39,08:02:11,482,00:12:18,00:02:20,00:00:48,00:14:37,15.07%
Manager1,7/1/2019,Queue1,Agent2,Inbound,175,0,0,12:53:17,04:20:57,02:49:54,20:25:23,1225,00:04:25,00:01:42,00:00:59,00:06:53,0.288968056
Manager1,7/1/2019,Queue1,Agent2,Internal,1,0,0,00:01:47,00:01:57,00:01:01,00:04:45,5,00:01:47,00:01:57,00:01:01,00:04:45,0.000666413
Manager1,7/1/2019,Queue1,Agent2,Outbound,13,0,1,00:48:59,00:22:18,00:13:14,01:41:12,101,00:03:46,00:02:14,00:01:01,00:07:14,0.01830457
Manager1,7/1/2019,Queue1,Agent8,Inbound,67,1,0,12:16:16,04:15:09,01:02:53,17:45:45,1066,00:10:59,00:04:29,00:00:57,00:15:40,0.276293405
Manager1,7/1/2019,Queue1,Agent8,Internal,1,0,0,00:26:56,00:00:04,00:01:00,00:28:00,28,00:26:56,00:00:04,00:01:00,00:28:00,0.010107075
Manager1,7/1/2019,Queue1,Agent8,Outbound,8,0,0,02:06:55,00:51:06,00:07:03,03:13:59,194,00:15:52,00:07:18,00:01:00,00:21:33,0.047627089
Manager2,7/1/2019,Queue1,Agent12,Inbound,134,0,1,13:23:17,05:18:04,02:09:34,21:04:12,1264,00:06:00,00:02:39,00:01:00,00:09:22,0.300508152
Manager2,7/1/2019,Queue1,Agent12,Internal,1,0,0,00:03:43,00:00:00,00:01:01,00:04:44,5,00:03:43,00:00:00,00:01:01,00:04:44,0.001390404
Manager2,7/1/2019,Queue1,Agent12,Outbound,11,0,0,01:37:54,00:36:51,00:11:02,02:53:43,174,00:08:54,00:04:36,00:01:00,00:13:22,0.036624373
Manager2,7/1/2019,Queue1,Agent13,Inbound,182,0,0,09:21:28,03:15:05,02:59:18,15:56:49,957,00:03:05,00:01:45,00:00:59,00:05:10,0.21115443
Manager2,7/1/2019,Queue1,Agent13,Internal,6,0,0,00:20:52,00:00:00,00:06:01,00:26:53,27,00:03:29,00:00:00,00:01:00,00:04:29,0.007847463
Manager2,7/1/2019,Queue1,Agent13,Outbound,11,0,0,01:05:39,00:12:22,00:11:04,01:37:07,97,00:05:58,00:01:22,00:01:00,00:08:06,0.024689423
Manager2,7/1/2019,Queue1,Agent16,Inbound,72,0,0,06:53:39,01:41:01,01:11:04,10:10:57,611,00:05:45,00:02:28,00:00:59,00:08:15,0.158300592
Manager2,7/1/2019,Queue1,Agent16,Internal,11,0,0,00:31:50,00:01:52,00:09:43,01:00:49,61,00:02:54,00:00:56,00:00:58,00:05:04,0.012182366
Manager2,7/1/2019,Queue1,Agent16,Outbound,31,0,0,03:01:18,01:05:38,00:28:14,05:14:37,315,00:05:51,00:02:51,00:00:56,00:08:59,0.06938208
Manager3,7/1/2019,Queue2,Agent29,Inbound,164,0,0,08:32:36,07:37:39,02:44:19,19:12:47,1153,00:03:08,00:03:33,00:01:00,00:06:54,0.193131511
Manager3,7/1/2019,Queue2,Agent29,Internal,3,0,0,00:10:53,00:08:01,00:03:02,00:21:56,22,00:03:38,00:02:40,00:01:01,00:07:19,0.004100497
Manager3,7/1/2019,Queue2,Agent29,Outbound,11,0,0,00:45:27,00:54:19,00:09:04,02:01:51,122,00:04:08,00:05:26,00:01:00,00:09:22,0.017124126
Manager3,7/1/2019,Queue2,Agent30,Inbound,42,0,0,04:32:01,00:50:05,00:37:47,06:18:21,378,00:06:29,00:01:51,00:00:57,00:08:48,0.128002823
Manager3,7/1/2019,Queue2,Agent30,Internal,9,0,0,00:07:39,00:00:00,00:05:35,00:13:14,13,00:00:51,00:00:00,00:00:42,00:01:28,0.003599859
Manager3,7/1/2019,Queue2,Agent30,Outbound,25,0,1,02:41:15,00:46:14,00:23:58,04:14:21,254,00:06:27,00:02:19,00:01:00,00:09:05,0.075879377
Manager4,7/1/2019,Queue2,Agent36,Inbound,82,0,0,07:37:56,01:47:28,01:21:56,11:00:04,660,00:05:35,00:02:20,00:01:00,00:07:57,0.172798511
Manager4,7/1/2019,Queue2,Agent36,Internal,10,0,0,00:19:48,00:03:40,00:10:04,00:33:32,34,00:01:59,00:01:13,00:01:00,00:03:21,0.007471416
Manager4,7/1/2019,Queue2,Agent36,Outbound,26,0,1,05:00:47,00:15:50,00:25:12,06:05:09,365,00:11:34,00:01:35,00:01:00,00:13:02,0.113498862
Manager5,7/1/2019,Queue3,Agent45,Inbound,137,0,0,10:03:57,07:04:44,01:59:14,19:35:31,1176,00:04:25,00:03:56,00:00:53,00:08:31,0.225656195
Manager5,7/1/2019,Queue3,Agent45,Internal,7,0,0,00:18:17,00:00:13,00:06:00,00:24:30,25,00:02:37,00:00:13,00:01:00,00:03:30,0.006831273
Manager5,7/1/2019,Queue3,Agent45,Outbound,14,0,1,02:07:20,00:51:19,00:09:25,03:32:40,213,00:09:06,00:05:08,00:00:47,00:15:11,0.04757605
Manager5,7/1/2019,Queue3,Agent47,Inbound,151,0,1,10:59:25,02:08:24,02:19:40,15:46:05,946,00:04:22,00:02:23,00:00:59,00:06:11,0.283408785
Manager5,7/1/2019,Queue3,Agent47,Internal,6,0,0,00:38:51,00:00:00,00:05:06,00:43:57,44,00:06:29,00:00:00,00:00:51,00:07:20,0.016697229
Manager5,7/1/2019,Queue3,Agent47,Outbound,16,0,1,01:28:48,00:05:21,00:13:52,02:02:30,123,00:05:33,00:01:04,00:00:52,00:06:48,0.038165096
Manager5,7/1/2019,Queue3,Agent49,Inbound,62,0,0,08:58:07,01:07:35,00:54:29,11:10:26,670,00:08:41,00:01:59,00:00:55,00:10:29,0.20117639
Manager5,7/1/2019,Queue3,Agent49,Internal,16,0,0,01:09:57,00:11:46,00:07:53,01:29:36,90,00:04:22,00:02:21,00:00:34,00:05:36,0.026150999
Manager5,7/1/2019,Queue3,Agent49,Outbound,30,0,2,05:13:53,00:25:24,00:19:49,06:28:03,388,00:10:28,00:02:49,00:00:41,00:12:08,0.117346144
Manager1,7/2/2019,Queue1,Agent2,Inbound,114,0,1,08:01:30,02:41:17,01:50:03,12:53:01,773,00:04:13,00:01:40,00:00:59,00:06:40,22.52%
Manager1,7/2/2019,Queue1,Agent2,Internal,6,0,1,00:13:16,00:00:10,00:05:04,00:20:50,21,00:02:13,00:00:10,00:01:01,00:02:59,0.62%
Manager1,7/2/2019,Queue1,Agent2,Outbound,10,0,0,01:22:11,00:17:01,00:10:01,02:01:53,122,00:08:13,00:02:50,00:01:00,00:11:05,3.84%
Manager1,7/2/2019,Queue1,Agent8,Inbound,83,0,0,12:49:02,04:06:12,01:20:23,18:28:09,1108,00:09:16,00:03:22,00:01:00,00:13:21,28.94%
Manager1,7/2/2019,Queue1,Agent8,Internal,4,0,0,00:15:43,00:01:27,00:02:07,00:19:17,19,00:03:56,00:01:27,00:00:32,00:04:49,0.59%
